tidal,greatlakes,shefcode,details,sensors,floodlevels,datums,supersededdatums,harmonicConstituents,benchmarks,tidePredOffsets,ofsMapOffsets,state,timezone,timezonecorr,observedst,stormsurge,nearby,forecast,outlook,HTFhistorical,nonNavigational,id,name,lat,lng,affiliations,portscode,products,disclaimers,notices,self,expand,tideType
False,True,CAVN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/nearby.json""
      }",True,False,False,False,9052000,"Cape Vincent",44.130280,-76.332,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052000.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,OSGN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/nearby.json""
      }",True,False,False,False,9052030,Oswego,43.46417,-76.51183,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052030.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,RCRN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/nearby.json""
      }",True,False,False,False,9052058,Rochester,43.26903,-77.625750,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052058.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,OCTN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/nearby.json""
      }",True,False,False,False,9052076,Olcott,43.33839,-78.7273,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9052076.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,NGAN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/nearby.json""
      }",False,False,False,False,9063007,"Ashland Ave",43.10,-79.059917,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063007.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,AMFN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/nearby.json""
      }",False,False,False,False,9063009,"American Falls",43.08106,-79.061361,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063009.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,NIAN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/nearby.json""
      }",False,False,False,False,9063012,"Niagara Intake",43.076889,-79.014028,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063012.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,BUFN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/nearby.json""
      }",True,False,False,False,9063020,Buffalo,42.877444,-78.890472,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063020.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,PSTN6,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/ofsmapoffsets.json""
      }",NY,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/nearby.json""
      }",True,False,False,False,9063028,"Sturgeon Point",42.691306,-79.0473,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063028.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
False,True,EREP1,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/ofsmapoffsets.json""
      }",PA,EST,-5,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/nearby.json""
      }",True,False,False,False,9063038,"Erie, Lake Erie",42.1539,-80.07583,NWLON,gl,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9063038.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices","Great Lakes"
